"EVID ID","Filename","Date Formatted","Subject","Message ID","Domain","Email Address","File Size (KB)","SHA256","SHA512","file_category","Raw URL","storage_path","ID","file_number","Modified (A)","Modified (B)","Notes"
"EVID-165","250817-Notice to vacate - 1803-243 Franklin Street, Melbourne VIC 3000.pdf","17/08/2025","Notice to vacate","N/A","N/A","N/A","105.43","56d520b50dc9e60fc9f160625ca29091a5a1a9d3be8ce0c761aff68814ed5d88","9b8c3c09390db24033bdf08956b4fa8ac4a654389c3f57489294aa4457ca3d4e87f6cea9cc383945b156203edaa9f3ddba0dde30ff6b0b004a31eb8e8be4b091","Legal Notice","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250817-Notice%20to%20vacate%20-%201803-243%20Franklin%20Street%2C%20Melbourne%20VIC%203000.pdf","Root","165","165","17/08/2025 17:11","17/08/2025 17:11",""
"EVID-166","250817-order_194930558979.pdf (SECURED).pdf","17/08/2025","order_194930558979.pdf (SECURED)","N/A","N/A","N/A","73.04","95a1f7da417925139c3fa634b293df983b1c96ecdc39c1e3dfeb8cf22edf7d8f","bf48258acfeccf7341d257799aca57f2477e87b96bf34e9eed310aa007e17cd42032bda9ae520a7ad5f0806d5ad575523056c0a46da202bb56a1e0fa5c07c73d","Court Order","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250817-order_194930558979.pdf%20(SECURED).pdf","Root","166","166","17/08/2025 17:11","17/08/2025 17:11",""
"EVID-167","250819 - Re_ Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com.pdf","19/08/2025","250819 - Re_ Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00)","SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com","outlook.com","SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com","244.75","2f202e71e089e7321e1362b595c6173eef911d1f6a287f488c77ff9c3aa31d77","f9ae32078dff500729dfca9312eeebdbd4678718e248fe338766f0c893da0580aa6465b12d3fb0ad5786b23061b70fe78d8a9f4a2b692d5de1ea1a40d20602e3","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250819%20-%20Re_%20Without%20Prejudice%20%20Franklin%201803_%20Settlement%20Terms%20(VCAT%20R2025_18589_00)%20-%20SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com.pdf","Root","167","167","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-168","250822 - 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","22/08/2025","250822 - 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry","SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com","outlook.com","SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com","258.73","4170f5c6770d2aeebbbbc597648a7692b82c6d400b862a2f50f132f841264df8","c12c95e5eb3f2c63f537b49f79e4542b3117d3248b098c739da3c6113a906c91438ca05a14c00ed8120182fd38f2bec454a9e272ce938c33fb712621bd61b5f1","Legal Notice","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822%20-%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20Notice%20of%20Entry%20-%20SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA%40SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","Root","168","168","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-169","250822-FIXD investigation report.pdf","22/08/2025","FIXD investigation report","N/A","N/A","N/A","1483.42","448d919d58282b6eb0f8fc3cc609056b1b04229622ca0efc416089aecd8d7990","1ad43dcad620e5fb7dea178843a8bdd5a03c79b1ce6fc3f53ad5422a07c2af27871a6ba9f69f26e3de4defe1f984c3286336db7a1cf51ca248123dfdeae5e86a","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822-FIXD%20investigation%20report.pdf","Root","169","169","22/08/2025 15:05","22/08/2025 15:05",""
"EVID-170","250822-Notice of Entry (combined).pdf","22/08/2025","Notice of Entry (combined)","N/A","N/A","N/A","60.82","0576229664bc6c03f4e50e0e636f631b88d1709376a5052a41654e03470ce653","787f0b0dfe0235fc10c0fe71e71f0eb1a67d6fc3801a4c483c61e8f29f878664ffcb12494a014b3532203553339428035b7a66cc5eddcca86a49baf66f6d991f","Legal Notice","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822-Notice%20of%20Entry%20(combined).pdf","Root","170","170","22/08/2025 15:05","22/08/2025 15:05",""
"EVID-171","250822-Reg post receipt.pdf","22/08/2025","Reg post receipt","N/A","N/A","N/A","94.25","478650433d10ae46e7d5bb116d2956140a49125d7225365d6230af48fb5f3824","94972b64948563afda68cb6425def64b12a605186efeab029a509bca45975dfab6726f6ee45860188722fbc433202cfd1fec105fb34c18437d0d50e22c88159f","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822-Reg%20post%20receipt.pdf","Root","171","171","22/08/2025 15:05","22/08/2025 15:05",""
"EVID-172","250827 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - DfhRI_fjQZqttaagZO6CFA@geopod-ismtpd-canary-0.pdf","27/08/2025","250827 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000","DfhRI_fjQZqttaagZO6CFA@geopod-ismtpd-canary-0","geopod-ismtpd","DfhRI_fjQZqttaagZO6CFA@geopod-ismtpd-canary-0","79.33","46b65f4442fb54e68011a2f951a0307c5ed0417220d7f9e980d936bbcb46cb4b","2b3e32ba155c61348dc6c9e2ac444326ecfb37e1a5fe623fe8c7a9a5dbc27d10a6cc48093c56882c5a44421ab505466fd96a17d1e46e381dfa40496ded3cb438","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250827%20-%20Receipt%20of%20payment%20for%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20DfhRI_fjQZqttaagZO6CFA%40geopod-ismtpd-canary-0.pdf","Root","172","172","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-173","250827-Receipt # 92863.pdf","27/08/2025","Receipt # 92863","N/A","N/A","N/A","77.96","71393a80433f8961b0a16792aac28171732f955449b22c0f4aa9b4d259d7ad60","bfe7d675d7e34818dd7cce8e6ed444aebfc852845ca5425ad0ff9650083ff7f74b17c39a11eac0dea030a0201e4621d29d6f2b10e4d35a8bebb0a1c3e27f391e","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250827-Receipt%20%23%2092863.pdf","Root","173","173","27/08/2025 17:47","27/08/2025 17:47",""
"EVID-174","250828 - Re_ 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - CAAV=8vuT9EGAE1-Vi9ce9691rvqzFrnnh3OC+VZPn_1FkY0G=Q@mail.gmail.com.pdf","28/08/2025","250828 - Re_ 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry","CAAV=8vuT9EGAE1-Vi9ce9691rvqzFrnnh3OC+VZPn_1FkY0G=Q@mail.gmail.com","gmail.com","CAAV=8vuT9EGAE1-Vi9ce9691rvqzFrnnh3OC+VZPn_1FkY0G=Q@mail.gmail.com","253.53","e836d2eaefb4af466eb0685cdd597a88b1f362fc0e4d8bb2ab120dddf42bece0","5acb9ca1d6775e96fc9b06777064b5d40bf76e14a9fca28aa48b73b51b3fe62cdb2456ecbf96f511c32d1e4d797d9c91c90b10812ac77467010c1f67c44e3a80","Legal Notice","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250828%20-%20Re_%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20Notice%20of%20Entry%20-%20CAAV%3D8vuT9EGAE1-Vi9ce9691rvqzFrnnh3OC%2BVZPn_1FkY0G%3DQ%40mail.gmail.com.pdf","Root","174","174","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-175","250901 - Areal monthly after-hours trades list update - -WT58Zu6R6WQ1AbHy1IOZg@geopod-ismtpd-14.pdf","01/09/2025","250901 - Areal monthly after-hours trades list update","-WT58Zu6R6WQ1AbHy1IOZg@geopod-ismtpd-14","geopod-ismtpd","-WT58Zu6R6WQ1AbHy1IOZg@geopod-ismtpd-14","78.09","774001b0d7986cc846e4f0a8ad2764db02b6d66d4f08e049c9f9215fb3d98c5e","6c13317d84f79cf59093fc3879b445e030c73ac68d478ddcf6ec36aaa125d2d91ff996bca6ae96266e79d0548a540ce5d6ca469c38b2f33f85b5a766bd6069c2","Property Management","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250901%20-%20Areal%20monthly%20after-hours%20trades%20list%20update%20-%20-WT58Zu6R6WQ1AbHy1IOZg@geopod-ismtpd-14.pdf","Root","175","175","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-176","250901-Chawakorn KAMNUANSIL (2508 NEW ADIT) Warning Letter for Unsatisfactory Attendance - Weekly-13495-20250901-141103.pdf","01/09/2025","Chawakorn KAMNUANSIL (2508 NEW ADIT) Warning Letter for Unsatisfactory Attendance","N/A","N/A","N/A","93.57","d6191ef339929fb3a4e8d5dd519de52473ada709f11b6b4fff1408a115371b83","537e6d331e96f8165a639585e2046b34f1331aa96f95b3ec0aab561a4f5fa06e8ca7e3e3e74ea81e564e29ba8bcd7726b469bf8cd409dec6fecf444e553e20f5","Employment","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250901-Chawakorn%20KAMNUANSIL%20(2508%20NEW%20ADIT)%20Warning%20Letter%20for%20Unsatisfactory%20Attendance%20-%20Weekly-13495-20250901-141103.pdf","Root","176","176","14/10/2025 07:27","14/10/2025 07:27",""
"EVID-177","250902 - Re_ 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - SYBPR01MB5952D333273ECD4D79C06FE3D106A@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","02/09/2025","250902 - Re_ 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry","SYBPR01MB5952D333273ECD4D79C06FE3D106A@SYBPR01MB5952.ausprd01.prod.outlook.com","outlook.com","SYBPR01MB5952D333273ECD4D79C06FE3D106A@SYBPR01MB5952.ausprd01.prod.outlook.com","270.46","908879a9ecc29e8e9d075ecbdb0b036c5edec05943d96425f749cae5265517a2","88572c285547a683a02d88a2e2092518e200e521115d01e9003bc57c87b012206d5132d6bfa0c9bd2dff2e05d4eef65bb425625b91296b7107dd64baaf9a475f","Legal Notice","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250902%20-%20Re_%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20Notice%20of%20Entry%20-%20SYBPR01MB5952D333273ECD4D79C06FE3D106A%40SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","Root","177","177","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-178","250904 - 1803_243 Franklin Street - Access & Co-Operation Required - lWEet43ETQCe5Cyy9e42HQ@geopod-ismtpd-9.pdf","04/09/2025","250904 - 1803_243 Franklin Street - Access & Co-Operation Required","lWEet43ETQCe5Cyy9e42HQ@geopod-ismtpd-9","geopod-ismtpd","lWEet43ETQCe5Cyy9e42HQ@geopod-ismtpd-9","99.30","3891083c0177542d747a62c89bdc38ff27a61e5042e2e7ee6c8e0990939bf16c","bc8b87ba056f3a3c1b07d72f2c89adcf347249443aab0507fac3984680eb32d1a99f63d98c58f91c6d3722f7a47d56c469aff2ed6798ca0cb4581edad48c2b6b","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20lWEet43ETQCe5Cyy9e42HQ@geopod-ismtpd-9.pdf","Root","178","178","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-179","250904 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vs1YSGO-YrKqt=a2hdkWaLwfBQWZHM49R3tp_U-56s0Hg@mail.gmail.com.pdf","04/09/2025","250904 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","CAAV=8vs1YSGO-YrKqt=a2hdkWaLwfBQWZHM49R3tp_U-56s0Hg@mail.gmail.com","gmail.com","CAAV=8vs1YSGO-YrKqt=a2hdkWaLwfBQWZHM49R3tp_U-56s0Hg@mail.gmail.com","76.36","045a9d22658e4f8c549cdfe38b5fada51798c7b87dca155dd96dce9b162cbb84","89b4771df7af7c2d7d65e0bcdb240540bce00ee135861839581dcd9495704ea7859b72f954e83393c67f93f329825c99c1bb55712d6a843193005a7023907a71","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vs1YSGO-YrKqt=a2hdkWaLwfBQWZHM49R3tp_U-56s0Hg@mail.gmail.com.pdf","Root","179","179","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-180","250904 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vt85yYVUnXZRwvqOE68ux9OrHWtbJ6TqeLaCsYoA4Jocg@mail.gmail.com.pdf","04/09/2025","250904 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","CAAV=8vt85yYVUnXZRwvqOE68ux9OrHWtbJ6TqeLaCsYoA4Jocg@mail.gmail.com","gmail.com","CAAV=8vt85yYVUnXZRwvqOE68ux9OrHWtbJ6TqeLaCsYoA4Jocg@mail.gmail.com","77.51","90a11389a9e89eadf0b26529c18b43d9229e2e7379565904a39f35b1770ce53c","552f6a5c7edf962b778a7357c756539fcac6d8431192746348b948f3a56cb400ed42804145823af49a55bcb8d77396ac459a63ba0715eec559471eada6a8b3c0","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vt85yYVUnXZRwvqOE68ux9OrHWtbJ6TqeLaCsYoA4Jocg@mail.gmail.com.pdf","Root","180","180","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-181","250904 - You have reached us outside of business hours - TXglj8CYQQCgaF_kQv53gg@geopod-ismtpd-6.pdf","04/09/2025","250904 - You have reached us outside of business hours","TXglj8CYQQCgaF_kQv53gg@geopod-ismtpd-6","geopod-ismtpd","TXglj8CYQQCgaF_kQv53gg@geopod-ismtpd-6","73.89","9c307953b477902b0636502f23584dc855bb64ac656d794ccca49c6f922edf9e","9185c635311c9b56ffb57c1b813decd2a4a0905ae14bfbf555773b10d54fffc3382283834536c482c771c8f681d6dc38477ae0ef8165baa94be37dd36329713a","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20TXglj8CYQQCgaF_kQv53gg@geopod-ismtpd-6.pdf","Root","181","181","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-182","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - 8NzWzf5DQaiYqDKczI8-vw@geopod-ismtpd-7.pdf","05/09/2025","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","8NzWzf5DQaiYqDKczI8-vw@geopod-ismtpd-7","geopod-ismtpd","8NzWzf5DQaiYqDKczI8-vw@geopod-ismtpd-7","319.93","a5f4dd3db5861ab66431de4bdd18132bd2e2f9b3c959e83c9b1b268273363495","43d6cf01e3f0846dafbe73d70d7357d7a2b296a1dbf005c12dc68cbe0a010000cd7587ac56bcde03639902d55ec90fdb0381e5e6b0cd5714d05f4f38a87a235b","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%208NzWzf5DQaiYqDKczI8-vw@geopod-ismtpd-7.pdf","Root","182","182","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-183","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vta56PNXu57Nc-_FOZVwX2F-Xcj7rD2FC-D+kVOaHuYDQ@mail.gmail.com.pdf","05/09/2025","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","CAAV=8vta56PNXu57Nc-_FOZVwX2F-Xcj7rD2FC-D+kVOaHuYDQ@mail.gmail.com","gmail.com","CAAV=8vta56PNXu57Nc-_FOZVwX2F-Xcj7rD2FC-D+kVOaHuYDQ@mail.gmail.com","112.47","550af8c5b806bac8410967802264dc2a36dec6a56d7ca0549c715273407a2af8","16c7b514e9e3b10fd0f64399c620d252bea1a4af3c9a6cc1b5c665868980fd0307e7c94b72969891c3af94f0ff083ba2ca9c94192950172b0f39dbb7974b26c4","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vta56PNXu57Nc-_FOZVwX2F-Xcj7rD2FC-D%2BkVOaHuYDQ@mail.gmail.com.pdf","Root","183","183","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-184","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - GwvrtfU6QqaZU9vtkRhO8g@geopod-ismtpd-0.pdf","05/09/2025","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","GwvrtfU6QqaZU9vtkRhO8g@geopod-ismtpd-0","geopod-ismtpd","GwvrtfU6QqaZU9vtkRhO8g@geopod-ismtpd-0","135.47","f8c80c105303a9b7282a121f73989caa8a8962ed328987fe230c0cf98773d946","f42351fbd39575d1339f51c9bf8d6bce6a58eaaa2b07b6bef7586d1024f0c9da2517f65f859d376937e3200462e6bbe70a2d741a927bed64e3e9a9106f8bc8da","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20GwvrtfU6QqaZU9vtkRhO8g@geopod-ismtpd-0.pdf","Root","184","184","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-185","250905 - You have reached us outside of business hours - HVqvNBvTQ5uhLOmUnY2RBQ@geopod-ismtpd-0.pdf","05/09/2025","250905 - You have reached us outside of business hours","HVqvNBvTQ5uhLOmUnY2RBQ@geopod-ismtpd-0","geopod-ismtpd","HVqvNBvTQ5uhLOmUnY2RBQ@geopod-ismtpd-0","73.95","af4344de37f6f9edcfd46cdc5faf7cb7c2a13f80f9cce39d3eda315ff0598d2c","f940b397123abe45a27537e6202e9f2a8aab16ac28e5cf7516df9ac1d8caf780cf894adc282eaa58a25c17d44e57fa52d1f4e66827d5f308b36d1b19ff539b30","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20HVqvNBvTQ5uhLOmUnY2RBQ@geopod-ismtpd-0.pdf","Root","185","185","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-186","250909 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - BeZIoA-WRBe2bEA-dE9P_A@geopod-ismtpd-3.pdf","09/09/2025","250909 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","BeZIoA-WRBe2bEA-dE9P_A@geopod-ismtpd-3","geopod-ismtpd","BeZIoA-WRBe2bEA-dE9P_A@geopod-ismtpd-3","253.56","49f66593b19559f9964e0dcabbf291d98a27d5c83ebb48e2dace808d3dc4acc7","e9d5a94a3f0fd1a0644330d818cecd00a4a6d4f189ec2823e3e01c90313bb1def38886fc85f44129d9938ead682c6bb5f94ef6ddee55b12c1661d52fe6eeed5b","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250909%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20BeZIoA-WRBe2bEA-dE9P_A@geopod-ismtpd-3.pdf","Root","186","186","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-187","250909-Notice to Entry (17 - 22 Sep).pdf","09/09/2025","Notice to Entry (17","N/A","N/A","N/A","43.67","b4b007f1dbc2f2fbf59e42690583bb7942e8aaed50536651dd2f24845c7c3cfe","99525da3cf7df98a4e7d3193de11ea86f86afc7c0d612a33520adf9990fc3ba6828a08acd09260a4c0bc3d608038a8cd31a2260878e051b3c26f8fba217b0d60","Legal Notice","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250909-Notice%20to%20Entry%20(17%20-%2022%20Sep).pdf","Root","187","187","09/09/2025 10:57","09/09/2025 10:57",""
"EVID-188","250909-Registered post receipt.pdf","09/09/2025","Registered post receipt","N/A","N/A","N/A","45.27","377227b325c45e5be525b6d265580667a60aaaf7a99e89bc61359609ee3deca0","e550fec469366a52720c840d2bf0f49c97a675575ff9b3be40f87adb40389e877be43a03d3b64784a9fc7eeea777f05466bf7141f9c2ff73898978f85cc74864","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250909-Registered%20post%20receipt.pdf","Root","188","188","09/09/2025 10:57","09/09/2025 10:57",""
"EVID-189","250915-Chawakorn KAMNUANSIL (2508 NEW ADIT) Warning Letter for Unsatisfactory Attendance - Weekly-13495-20250915-174434.pdf","15/09/2025","Chawakorn KAMNUANSIL (2508 NEW ADIT) Warning Letter for Unsatisfactory Attendance","N/A","N/A","N/A","93.22","4ee4d914d92dc6b194306745126b43a674350ac995b1a28339565c99245d0145","0e25ae4aa168fbd41048e1073cc6ff8f0c534735a6187d1a59ee1e61a9e3b004c2867c9e4c727139377c882bd17d68b038b9f08aa5be746c628858a074ad1cee","Employment","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250915-Chawakorn%20KAMNUANSIL%20(2508%20NEW%20ADIT)%20Warning%20Letter%20for%20Unsatisfactory%20Attendance%20-%20Weekly-13495-20250915-174434.pdf","Root","189","189","14/10/2025 07:27","14/10/2025 07:27",""
"EVID-190","250916 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vtDtqu-AWt=1+rRpy5d9nwp=X2jr=BOq7+co--ou_EpJQ@mail.gmail.com.pdf","16/09/2025","250916 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required","CAAV=8vtDtqu-AWt=1+rRpy5d9nwp=X2jr=BOq7+co--ou_EpJQ@mail.gmail.com","gmail.com","CAAV=8vtDtqu-AWt=1+rRpy5d9nwp=X2jr=BOq7+co--ou_EpJQ@mail.gmail.com","58.95","d5985b56f3d61cfa7bfe8df192cf15d6a1808b8ce67abe152c2a6e38bb681fa0","adf77c1aa4c62effa35c84407c8a2c579f627cb1e39e085649b1245a1f4c698bef66955db753b674f17074bb301302cc99cf260cf62b96622701b2704405901c","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250916%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vtDtqu-AWt=1%2BrRpy5d9nwp=X2jr=BOq7%2Bco--ou_EpJQ@mail.gmail.com.pdf","Root","190","190","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-191","250916 - You have reached us outside of business hours - P1KBp5NfQhuBU1qho8wzuw@geopod-ismtpd-1.pdf","16/09/2025","250916 - You have reached us outside of business hours","P1KBp5NfQhuBU1qho8wzuw@geopod-ismtpd-1","geopod-ismtpd","P1KBp5NfQhuBU1qho8wzuw@geopod-ismtpd-1","73.24","f101a7ae2a210ac38a34a582e5270ac16816213ed5f2580b6ee47e1de51ce34c","7b015aa014c593c31c4b85c39d722945d6170fea4e8247b37854f0b8007c5d441f51504d71b0193481ea9069b97f8d4887436d99e382857200d6f035c6620355","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250916%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20P1KBp5NfQhuBU1qho8wzuw@geopod-ismtpd-1.pdf","Root","191","191","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-192","250917-liam-voicemail.pdf","17/09/2025","liam-voicemail","N/A","N/A","N/A","151.15","eda911f1006ad24338de2ffc26defe5c7c67702bd541e64c004894075013f751","6a652245ef7fed15bb79663d7e71a6d24b1e049564c95502c6fb87ae1a7238bee64837247214d985f06d97a945032560b7f94c969bc0cf186b4077ebbae778bb","Email","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250917-liam-voicemail.pdf","Root","192","192","14/10/2025 07:27","14/10/2025 07:27",""
"EVID-193","250917-sms-to-liam-re-property-access.pdf","17/09/2025","sms-to-liam-re-property-access","N/A","N/A","N/A","150.17","5b5907a47395aed6a107c29b958ca875d3ba4a746a8030e6789dd34ce8a7b017","a5872e3e6a7f22026f5c5892fd92ce4ce388b3e4128e07264ed07e26bfacb21916c39884c1742c0fe84ffa7df7befaff1a60012c8b44757e799a54c0695ec83c","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250917-sms-to-liam-re-property-access.pdf","Root","193","193","14/10/2025 07:27","14/10/2025 07:27",""
"EVID-194","250930 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - zs6ltfuRRbS9TA-q_-LKCA@geopod-ismtpd-7.pdf","30/09/2025","250930 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000","zs6ltfuRRbS9TA-q_-LKCA@geopod-ismtpd-7","geopod-ismtpd","zs6ltfuRRbS9TA-q_-LKCA@geopod-ismtpd-7","77.10","7aaac29dab5f4491551e65bfc6664c308bf81930b83c3adb83539a3ad3e81460","a3cc378b28ef957cb76170259171c95cb934e3740a57b883eba9a2480f847f9ab90360aedc68895ea1c2e21fd1910bc211c856f750db56bc2ef89ec61d6b0147","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250930%20-%20Receipt%20of%20payment%20for%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20zs6ltfuRRbS9TA-q_-LKCA%40geopod-ismtpd-7.pdf","Root","194","194","31/10/2025 02:16","31/10/2025 02:16",""
